"Name","Dragon.Year","Sex","Time.in.pop","AgeClass","ActiveFungus","InfectedDensity.Annual","Name2"
"Mercy",2015,"Female",1627.25490196078,"Adult",0,1.6469297036874e-06,"Mercy"
"Merlin",2015,"Male",653.117647058824,"Adult",0,0.000124382942182675,"Merlin"
"Mia",2015,"Female",267.4,"Adult",0,0,"Mia"
"Michal",2015,"Female",1114.66666666667,"Adult",0,0.000121105071591503,"Michal"
"Millie",2015,"Female",1611.2,"Adult",0,0.000444578677474917,"Millie"
"Minnie",2015,"Female",216.978260869565,"Juvenile",0,0.000231819162700052,"Minnie"
"Missy",2015,"Female",1582.46153846154,"Adult",0,0.000237198272155396,"Missy"
"Molly",2015,"Female",1636.87096774194,"Juvenile",0,0.000360229847904691,"Molly"
"Mowgli",2015,"Male",328.060606060606,"Adult",0,0.000154231784943834,"Mowgli"
"Muffin",2015,"Female",1629.16923076923,"Adult",0,0.000492765486610032,"Muffin"
"Mystery",2015,"Female",37.2,"Juvenile",0,0.000106789915509633,"Mystery"
"Nigella",2015,"Female",1013.22222222222,"Adult",0,0.000282003387708804,"Nigella"
"Nugget",2015,"Female",672.166666666667,"Juvenile",0,0,"Nugget"
"ObiWan",2015,"Male",242.5,"Adult",0,5.90438640051218e-05,"ObiWan"
"Ocean",2015,"Female",233.857142857143,"Juvenile",0,0,"Ocean"
"Oliver",2015,"Male",1014.22222222222,"Adult",0,0,"Oliver"
"Palkana",2015,"Female",162,"Adult",0,0.000512175962054384,"Palkana"
"Pancake",2015,"Female",1610.52727272727,"Adult",0,0.000314459076660548,"Pancake"
"Paqueratte",2015,"Female",1060.36842105263,"Juvenile",0,0,"Paqueratte"
"Paul",2015,"Male",1674.68421052632,"Adult",0,0.00020843177898402,"Paul"
"Peacan",2015,"Female",1593.98765432099,"Adult",0,0.00041579976174614,"Peacan"
"Peaches",2015,"Female",1633.87012987013,"Adult",0,0,"Peaches"
"Peanut",2015,"Male",1071.68421052632,"Adult",1,0.000374022399424048,"Peanut"
"Pear",2015,"Female",1094.77777777778,"Juvenile",0,0.000309991647001316,"Pear"
"Phobos",2015,"Female",354.063829787234,"Adult",0,7.76472403470701e-09,"Phobos"
"Pinky",2015,"Female",1646,"Adult",0,0.00057680619508945,"Pinky"
"Pippa",2015,"Female",880.5,"Juvenile",0,0.000161939739233339,"Pippa"
"Piran",2015,"Female",374,"Adult",0,0,"Piran"
"Piran",2015,"Female",107.666666666667,"Juvenile",0,0,"Piran"
"Pistatxo",2015,"Male",1053.27083333333,"Adult",0,0.000566212515629143,"Pistatxo"
"Pixie",2015,"Female",1611.29411764706,"Juvenile",0,0.000177687972746773,"Pixie"
"Polly",2015,"Female",1001.72413793103,"Juvenile",0,5.60393368610001e-08,"Polly"
"Pop",2015,"Female",81.8,"Adult",0,5.79356451148328e-05,"Pop"
"Posidonia",2015,"Female",40.4,"Juvenile",0,0.000536464528392825,"Posidonia"
"Potato",2015,"Male",1097.49056603774,"Adult",0,4.83867185523977e-08,"Potato"
"Puff",2015,"Male",227.666666666667,"Adult",0,1.18610113662203e-05,"Puff"
"Puppet",2015,"Male",1624.17391304348,"Adult",0,1.58617024787979e-06,"Puppet"
"Quick",2015,"Male",1670.11764705882,"Adult",0,0.00036599042199557,"Quick"
"Rafiki",2015,"Male",246.630434782609,"Adult",0,0.000154456312292395,"Rafiki"
"Rain",2015,"Female",315.173913043478,"Juvenile",0,0.000168351428198853,"Rain"
"Rainbow",2015,"Female",356.861111111111,"Juvenile",0,8.58986987951303e-09,"Rainbow"
"Rankin",2015,"Male",678.928571428571,"Adult",0,2.41906530546717e-06,"Rankin"
"Riana",2015,"Female",995,"Adult",0,0.000137783141406925,"Riana"
"Ripper",2015,"Male",631.3,"Adult",0,0.000235905411419061,"Ripper"
"Roland",2015,"Male",200.8,"Adult",0,0.000295356745221481,"Roland"
"Rolley",2015,"Female",1482.36363636364,"Adult",0,0.000293382666060609,"Rolley"
"Runner",2015,"Male",763.434782608696,"Adult",1,0.000437633876348435,"Runner"
"Salshot",2015,"Female",214.714285714286,"Juvenile",0,0,"Salshot"
"Sandy",2015,"Female",1641.2,"Adult",0,0.000447155328080223,"Sandy"
"Sansa",2015,"Female",1121.73076923077,"Juvenile",0,4.23038443329937e-06,"Sansa"
"Saturn",2015,"Female",324.533333333333,"Juvenile",0,0,"Saturn"
"Sawyer",2015,"Male",1653.38461538462,"Adult",0,7.00265320461348e-05,"Sawyer"
"Scott",2015,"Male",226.5,"Adult",0,0,"Scott"
"Scout",2015,"Male",1653.59090909091,"Adult",0,0.000428190478731581,"Scout"
"Seb",2015,"Male",1577.6,"Adult",0,0.000313717044110449,"Seb"
"Skitt",2015,"Female",1531.54545454545,"Adult",0,0,"Skitt"
"Snape",2015,"Male",729,"Adult",0,7.34047878033383e-11,"Snape"
"Snape",2015,"Male",504,"Juvenile",0,5.08020815079114e-06,"Snape"
"Sophie",2015,"Female",1472.6875,"Adult",0,0.00023125825153931,"Sophie"
"Spears",2015,"Female",1019.57142857143,"Adult",0,0.000299662544637777,"Spears"
"Spiderman",2015,"Male",266.4,"Adult",0,0.000119157037224008,"Spiderman"
"Spy",2015,"Male",11,"Adult",0,0,"Spy"
"Stephan",2015,"Male",1103.5,"Adult",0,0.000129410707378469,"Stephan"
"Strawberry",2015,"Female",29.5,"Juvenile",0,0,"Strawberry"
"Sunbird",2015,"Female",631.297297297297,"Juvenile",0,5.12108678004304e-05,"Sunbird"
"Surf",2015,"Female",346.7,"Adult",0,0.000215056994574897,"Surf"
"Table",2015,"Female",887.5,"Juvenile",0,0.00017418770305224,"Table"
"Tamara",2015,"Female",861,"Adult",0,0.000161174954934168,"Tamara"
"Tilly",2015,"Female",1434.66666666667,"Adult",0,0,"Tilly"
"Tobin",2015,"Male",362.944444444444,"Adult",0,0,"Tobin"
"Tommy",2015,"Male",762,"Adult",0,0,"Tommy"
"Tonina",2015,"Female",38.6666666666667,"Juvenile",0,0,"Tonina"
"Triton",2015,"Male",133.8,"Adult",0,6.54729251476735e-06,"Triton"
"Trumpet",2015,"Male",1273.2,"Adult",0,6.20333138776985e-05,"Trumpet"
"Tulip",2015,"Female",1133.63157894737,"Juvenile",0,2.02253369257983e-11,"Tulip"
"Tyler",2015,"Male",432.055555555556,"Adult",0,0,"Tyler"
"Tyler",2015,"Male",195.3125,"Juvenile",0,0,"Tyler"
"Violet",2015,"Female",1631.7619047619,"Adult",0,0.000250315106179606,"Violet"
"Wally",2015,"Male",1474.33333333333,"Adult",0,0.000161521356045557,"Wally"
"Whisker",2015,"Male",1672,"Adult",0,2.01135569265425e-06,"Whisker"
"Wildling",2015,"Male",326.333333333333,"Adult",0,0.000314300166835614,"Wildling"
"Wink",2015,"Male",1475.33333333333,"Adult",0,0.000171374386608117,"Wink"
"Winnie",2015,"Female",313.634615384615,"Adult",0,0.000187428570879673,"Winnie"
"Wolverine",2015,"Male",290.297297297297,"Adult",0,0.000186446657102892,"Wolverine"
"Woofer",2015,"Male",1645,"Adult",0,5.80631755143767e-05,"Woofer"
"Woombat",2015,"Female",274.166666666667,"Juvenile",0,0.000111725750822869,"Woombat"
"Zeus",2015,"Male",241.378378378378,"Adult",0,0,"Zeus"
"Abuela",2016,"Female",475.111111111111,"Juvenile",0,0.000427051746622229,"Abuela"
"Africa",2016,"Male",1394.39622641509,"Adult",0,1.21040675840207e-08,"Africa"
"Agnes",2016,"Female",441,"Juvenile",0,0.000202207344078854,"Agnes"
"Aina",2016,"Female",685.166666666667,"Adult",0,5.80814800286116e-05,"Aina"
"Albert",2016,"Male",1893.32307692308,"Adult",0,0.000211931266077862,"Albert"
"Albus",2016,"Male",57.7333333333333,"Juvenile",0,0.00055676092332137,"Albus"
"Aliona",2016,"Female",578.59375,"Juvenile",0,0,"Aliona"
"Amandine",2016,"Female",59.0416666666667,"Adult",0,0.000381307720759858,"Amandine"
"Andy",2016,"Male",2074,"Adult",0,7.86117520228126e-06,"Andy"
"Apricot",2016,"Female",1800.0303030303,"Adult",0,0.000305676959721485,"Apricot"
"Aslan",2016,"Male",819,"Adult",0,0.00015813024640939,"Aslan"
"Asterix",2016,"Male",1357.83333333333,"Adult",0,0.000414715335323237,"Asterix"
"Barron",2016,"Male",1936.56074766355,"Adult",0,0.000286451387944504,"Barron"
"Barron",2016,"Male",2092.2,"Adult",1,0.000353559413350135,"Barron"
"Beans",2016,"Female",2047.8,"Adult",0,0,"Beans"
"Bec",2016,"Female",1391,"Adult",0,4.5169921014258e-11,"Bec"
"Beetroot",2016,"Female",2,"Juvenile",0,0,"Beetroot"
"Ben",2016,"Male",511.692307692308,"Adult",0,0.000189055811908916,"Ben"
"Ben",2016,"Male",711.2,"Adult",1,0.000308185107964695,"Ben"
"Bernat",2016,"Male",213.6,"Adult",0,0.000209347979493094,"Bernat"
"Beth",2016,"Female",1233.42857142857,"Adult",1,0.000393247847610366,"Beth"
"Bev",2016,"Female",614.980952380952,"Juvenile",0,8.75365677653832e-06,"Bev"
"Blab",2016,"Female",564.689189189189,"Adult",0,0.000163129166891177,"Blab"
"Brave",2016,"Female",582,"Juvenile",0,0.000318544986259753,"Brave"
"Broccoli",2016,"Female",1315.5,"Juvenile",0,4.73068393795428e-05,"Broccoli"
"Buddy",2016,"Male",2013.23728813559,"Adult",0,0.000501029931419534,"Buddy"
"Bulma",2016,"Female",81.0384615384615,"Juvenile",0,0.000170480206144039,"Bulma"
"Burrito",2016,"Male",533.107142857143,"Adult",0,0,"Burrito"
"Carrot",2016,"Female",496.537037037037,"Adult",0,0.000225054527160428,"Carrot"
"Cashew",2016,"Male",1927.19047619048,"Adult",0,0.000104325892879226,"Cashew"
"Cesc",2016,"Male",1398.80952380952,"Adult",0,1.67346739858802e-11,"Cesc"
"Chickpea",2016,"Female",321,"Adult",0,2.74675343817977e-05,"Chickpea"
"Chihiro",2016,"Female",48.5,"Juvenile",0,3.22944820586293e-05,"Chihiro"
"Chili",2016,"Male",35,"Adult",0,6.0155827150018e-05,"Chili"
"Chocolate",2016,"Male",37.0769230769231,"Juvenile",0,7.44981928174996e-06,"Chocolate"
"Chop",2016,"Female",510.444444444444,"Adult",0,1.94827183938835e-05,"Chop"
"Chuck",2016,"Male",836,"Adult",0,0,"Chuck"
"Clouds",2016,"Male",218.3125,"Adult",0,9.77441981729809e-06,"Clouds"
"Clover",2016,"Male",1915.1,"Adult",0,0.000334997876548082,"Clover"
"Coke",2016,"Male",1345.17857142857,"Adult",0,1.01989211036433e-07,"Coke"
"Cole",2016,"Male",1218.42105263158,"Adult",0,0.000113168734087609,"Cole"
"Consuela",2016,"Female",1374.10909090909,"Adult",0,0,"Consuela"
"Coriander",2016,"Female",508.565217391304,"Adult",0,0.000285517060912922,"Coriander"
"Cramer",2016,"Male",1467,"Adult",0,0.00046877275785044,"Cramer"
"Crayola",2016,"Female",1399,"Juvenile",0,0,"Crayola"
"Cuddles",2016,"Female",1407.81818181818,"Adult",0,0.000129208442136164,"Cuddles"
"Dan",2016,"Male",1402.43076923077,"Juvenile",0,0.000239256275385138,"Dan"
"Delilah",2016,"Female",1492.48275862069,"Juvenile",0,0.000526003261896977,"Delilah"
"Demelza",2016,"Female",610.333333333333,"Adult",0,1.32494631061762e-05,"Demelza"
"Dina",2016,"Female",974,"Adult",0,9.9387909674099e-05,"Dina"
"Dipper",2016,"Female",985.5,"Adult",0,1.34324216182474e-05,"Dipper"
"Dobby",2016,"Male",1055.48387096774,"Adult",0,0.000502876645978257,"Dobby"
"Dolenta",2016,"Female",329.2,"Juvenile",0,4.14327712227411e-05,"Dolenta"
"Doughnut",2016,"Male",78.8888888888889,"Adult",0,0.000271093360001971,"Doughnut"
"Dre",2016,"Male",1993.9,"Adult",0,3.67524960439577e-06,"Dre"
"Drogo",2016,"Male",2021.39285714286,"Juvenile",1,0.000535686530838398,"Drogo"
"Dumbo",2016,"Male",326.333333333333,"Adult",0,0.000201537487007616,"Dumbo"
"Dumpling",2016,"Male",1875.6,"Adult",0,0,"Dumpling"
"Dune",2016,"Female",245.318181818182,"Juvenile",0,1.81623927502682e-05,"Dune"
"Elaine",2016,"Female",1425.5,"Adult",0,0,"Elaine"
"Ellen",2016,"Female",660.538461538462,"Juvenile",0,0,"Ellen"
"Elowen",2016,"Female",631.916666666667,"Juvenile",0,0.000531407876762138,"Elowen"
"Emma",2016,"Female",14,"Adult",0,0.000186891500195493,"Emma"
"Ente",2016,"Male",1430.8375,"Adult",0,0.000211020541934744,"Ente"
"Erin",2016,"Female",1262,"Juvenile",0,0.000230493338309199,"Erin"
"Esme",2016,"Female",1946.6204379562,"Adult",0,0.000214466010879069,"Esme"
"Ethel",2016,"Female",1948.55,"Adult",0,0.000419906010057937,"Ethel"
"Evi",2016,"Female",667.804347826087,"Adult",0,0.000205424213255595,"Evi"
"Fern",2016,"Female",1076,"Adult",1,0.000217050622323213,"Fern"
"Ffion",2016,"Female",538.4,"Adult",0,8.19511020978351e-05,"Ffion"
"Ffion",2016,"Female",782.714285714286,"Adult",1,0.000307957171938484,"Ffion"
"Flirty",2016,"Female",659.93023255814,"Juvenile",0,2.65265384941696e-05,"Flirty"
"Francine",2016,"Female",1387.04819277108,"Adult",0,8.84618373849473e-06,"Francine"
"Fresh",2016,"Female",1408.57391304348,"Adult",0,2.16075464871411e-05,"Fresh"
"Gaga",2016,"Male",1369.54545454545,"Adult",0,0,"Gaga"
"Gallion",2016,"Male",1415.21428571429,"Adult",0,1.52184408134954e-09,"Gallion"
"Garfield",2016,"Male",36.2222222222222,"Juvenile",0,0.000353995965757704,"Garfield"
"Granit",2016,"Female",29.3333333333333,"Juvenile",0,0.000157446163347309,"Granit"
"Gretel",2016,"Female",1925.7037037037,"Adult",0,9.02820781804178e-05,"Gretel"
"Grumpy",2016,"Female",501.583333333333,"Adult",1,0.00027612792569733,"Grumpy"
"Hades",2016,"Male",361,"Adult",0,0,"Hades"
"Hakuna",2016,"Female",684.534482758621,"Adult",0,0.000361403349027105,"Hakuna"
"Harvard",2016,"Male",1334.22222222222,"Adult",0,0.000167368840012332,"Harvard"
"Hazza",2016,"Male",1053.9375,"Juvenile",0,0.000415937906883261,"Hazza"
"Hippo",2016,"Male",1400.46551724138,"Juvenile",0,0.000335595725336777,"Hippo"
"Homer",2016,"Male",19,"Adult",0,2.15835845786961e-05,"Homer"
"Homer",2016,"Male",51.8571428571429,"Adult",1,0.00032070291456939,"Homer"
"Horis",2016,"Female",1378.0350877193,"Adult",0,0,"Horis"
"Ianson",2016,"Male",1460.15384615385,"Adult",0,0.000158665509089662,"Ianson"
"Ivy",2016,"Female",1996.47368421053,"Adult",0,0.000532374831676926,"Ivy"
"Jafar",2016,"Male",233.3,"Adult",0,3.45240172317499e-05,"Jafar"
"Jafar",2016,"Male",28,"Juvenile",0,0.000406487416026104,"Jafar"
"Jamie",2016,"Male",2020.04761904762,"Adult",0,0.000327116067980214,"Jamie"
"Jason",2016,"Male",576.888888888889,"Adult",0,0.000395664916110966,"Jason"
"Jason",2016,"Male",345.166666666667,"Juvenile",0,0.000168285695156914,"Jason"
"Joy",2016,"Female",117,"Juvenile",0,0,"Joy"
"Judge",2016,"Male",2003.5,"Adult",0,0,"Judge"
"Judy",2016,"Female",1930.54545454545,"Adult",0,0,"Judy"
"Juno",2016,"Female",633.965517241379,"Juvenile",0,0.000257396374661666,"Juno"
"Kaa",2016,"Female",1914.44736842105,"Juvenile",0,0,"Kaa"
"Karin",2016,"Female",1379.73333333333,"Adult",0,1.27922244475537e-05,"Karin"
"Kermit",2016,"Female",12.5,"Adult",0,0.000446273673665779,"Kermit"
"Kiah",2016,"Female",600.06,"Adult",0,6.28462497830476e-08,"Kiah"
"Kiara",2016,"Female",1332.89830508475,"Juvenile",0,0.000291911702667849,"Kiara"
"Kiarash",2016,"Male",1090.64285714286,"Adult",0,7.30185806394438e-05,"Kiarash"
"Kiwi",2016,"Female",22,"Juvenile",0,0.000290008071733279,"Kiwi"
"Kuzco",2016,"Male",304.9,"Adult",0,0,"Kuzco"
"Kuzco",2016,"Male",84,"Juvenile",0,0,"Kuzco"
"Lagertha",2016,"Female",35.3333333333333,"Juvenile",0,3.94278504161813e-05,"Lagertha"
"Little",2016,"Female",635.272727272727,"Adult",0,0,"Little"
"Little",2016,"Female",349,"Juvenile",0,0,"Little"
"Llum",2016,"Female",618.028571428571,"Adult",0,0.000103357600983711,"Llum"
"Llum",2016,"Female",363.125,"Juvenile",0,0.000479310954572549,"Llum"
"Loopy",2016,"Female",648.333333333333,"Adult",0,5.32512078666262e-05,"Loopy"
"Loopy",2016,"Female",392,"Juvenile",0,0,"Loopy"
"Loretta",2016,"Female",1968.78481012658,"Juvenile",0,0.000267171870711242,"Loretta"
"Luigi",2016,"Male",1894.58974358974,"Juvenile",0,1.58044685501415e-05,"Luigi"
"Magdelaine",2016,"Male",220.136363636364,"Adult",0,0.000179363647687712,"Magdelaine"
"Mango",2016,"Female",1941.25714285714,"Juvenile",0,9.17938803119066e-09,"Mango"
"Marian",2016,"Female",567.97619047619,"Adult",0,4.56628840454562e-07,"Marian"
"Marley",2016,"Male",619.555555555556,"Adult",0,0,"Marley"
"Marley",2016,"Male",382.333333333333,"Juvenile",0,0,"Marley"
"Marzipan",2016,"Female",1253.85714285714,"Adult",0,4.04950676610622e-05,"Marzipan"
"Matisse",2016,"Female",397,"Juvenile",0,0.000221641335561347,"Matisse"
"Meaty",2016,"Male",2072.35384615385,"Adult",0,0,"Meaty"
"Melon",2016,"Female",2030.44444444444,"Adult",0,0,"Melon"
"Merlin",2016,"Male",975.666666666667,"Adult",0,0.000264536966677787,"Merlin"
"Mia",2016,"Female",471.1,"Adult",0,0,"Mia"
"Michal",2016,"Female",1384.50561797753,"Adult",0,0.000250006554662794,"Michal"
"Millie",2016,"Female",1915.45833333333,"Adult",0,0.000498698875074151,"Millie"
"Minerva",2016,"Female",40.1363636363636,"Juvenile",0,0.000252946106989087,"Minerva"
"Minnie",2016,"Female",494.040816326531,"Juvenile",0,0.000218000485162817,"Minnie"
"Molly",2016,"Female",2033.62068965517,"Juvenile",0,0.000401655398473626,"Molly"
"Monserrat",2016,"Female",35.3636363636364,"Juvenile",0,1.08295700474224e-05,"Monserrat"
"Mowgli",2016,"Male",558.492063492063,"Adult",0,0.000145530855693032,"Mowgli"
"Muffin",2016,"Female",1933.12280701754,"Adult",0,0.000375069202110565,"Muffin"
"Mystery",2016,"Female",370.125,"Juvenile",0,0,"Mystery"
"Neville",2016,"Male",20.3333333333333,"Adult",0,0.000160400436939251,"Neville"
"Nigella",2016,"Female",1267.45833333333,"Adult",0,0.000202229181079431,"Nigella"
"Nugget",2016,"Female",1013.5,"Juvenile",0,9.6948941604084e-07,"Nugget"
"ObiWan",2016,"Male",560.88,"Adult",0,0.000273372488821061,"ObiWan"
"Ocean",2016,"Female",644.733333333333,"Adult",0,0,"Ocean"
"Ocean",2016,"Female",393.212121212121,"Juvenile",0,0,"Ocean"
"Oliver",2016,"Male",1346.91666666667,"Adult",0,0,"Oliver"
"Oregano",2016,"Male",69.4444444444444,"Adult",0,3.50924342926106e-05,"Oregano"
"Palkana",2016,"Female",681.977272727273,"Adult",0,0.00041640825258848,"Palkana"
"Pancake",2016,"Female",1942,"Adult",0,0.000400605324763623,"Pancake"
"Paqueratte",2016,"Female",1418.25,"Juvenile",0,0,"Paqueratte"
"Paul",2016,"Male",1894.07142857143,"Adult",0,0.000268617935900846,"Paul"
"Peacan",2016,"Female",1944.91011235955,"Adult",0,0.000191009367894278,"Peacan"
"Peaches",2016,"Female",1934.79518072289,"Adult",0,0,"Peaches"
"Pear",2016,"Female",1434.64285714286,"Juvenile",0,0.000383401240221168,"Pear"
"Pep",2016,"Male",212.5,"Adult",0,3.11245958301418e-05,"Pep"
"Pesto",2016,"Male",59.1538461538462,"Juvenile",0,0,"Pesto"
"Phobos",2016,"Female",622.615384615385,"Adult",0,6.33077886299507e-05,"Phobos"
"Piglet",2016,"Male",254.142857142857,"Adult",0,0.00024639669984259,"Piglet"
"Piglet",2016,"Male",11.3333333333333,"Juvenile",0,0.0001862075193241,"Piglet"
"Pijamas",2016,"Male",63.6153846153846,"Juvenile",0,0.000269834016394769,"Pijamas"
"Pillastre",2016,"Female",27.4444444444444,"Adult",0,0.000408580413546297,"Pillastre"
"Pippa",2016,"Female",1518,"Juvenile",0,0.000166068014130239,"Pippa"
"Pistatxo",2016,"Male",1367.5,"Adult",0,0.000445545111793116,"Pistatxo"
"Pixie",2016,"Female",1973.24561403509,"Juvenile",0,0.000235457806036812,"Pixie"
"Polly",2016,"Female",1364.47727272727,"Juvenile",0,3.39394067506924e-05,"Polly"
"Posidonia",2016,"Female",376.272727272727,"Juvenile",0,0.000411673446551043,"Posidonia"
"Potato",2016,"Male",1374.89655172414,"Adult",0,2.18779079080474e-05,"Potato"
"Puff",2016,"Male",424.277777777778,"Adult",0,7.08353199805537e-06,"Puff"
"Puppet",2016,"Male",1929.97872340426,"Adult",0,7.59875519589542e-06,"Puppet"
"Quick",2016,"Male",1782.2,"Adult",0,0.000134049526493115,"Quick"
"Rafiki",2016,"Male",505.40206185567,"Adult",0,0.000293452855468734,"Rafiki"
"Rafiki",2016,"Male",676.166666666667,"Adult",1,0.000387023270115879,"Rafiki"
"Rain",2016,"Female",600.773333333333,"Juvenile",0,0.000236326589812837,"Rain"
"Rainbow",2016,"Female",689.307692307692,"Juvenile",0,3.40869022938864e-05,"Rainbow"
"Rajah",2016,"Male",47.2307692307692,"Juvenile",0,3.58016774980868e-05,"Rajah"
"Raksha",2016,"Male",18,"Juvenile",0,0.000200546716528136,"Raksha"
"Random",2016,"Male",115.75,"Adult",0,0,"Random"
"Rankin",2016,"Male",976.741379310345,"Adult",0,1.02471120515412e-05,"Rankin"
"Raven",2016,"Female",236.258064516129,"Adult",0,0.000131176949077925,"Raven"
"Raven",2016,"Female",16.8,"Juvenile",0,0.000489874697754235,"Raven"
"Riana",2016,"Female",1456.5,"Adult",0,9.39394424451131e-05,"Riana"
"Ripper",2016,"Male",1039.97826086957,"Adult",0,0.000244113463729039,"Ripper"
"Salshot",2016,"Female",621.625,"Juvenile",0,0,"Salshot"
"Sandy",2016,"Female",1855.95454545455,"Adult",0,0.000541055775306217,"Sandy"
"Sansa",2016,"Female",1339.46666666667,"Juvenile",0,6.7708603092989e-06,"Sansa"
"Saturn",2016,"Female",716.103448275862,"Juvenile",0,0,"Saturn"
"Sawyer",2016,"Male",1964.1,"Adult",0,0,"Sawyer"
"Scoobydoo",2016,"Male",49,"Juvenile",0,0,"Scoobydoo"
"Scout",2016,"Male",2037,"Adult",0,0.000317608412031963,"Scout"
"Seb",2016,"Male",1874.89473684211,"Adult",0,0.00028323780417591,"Seb"
"Sebastian",2016,"Male",42.2,"Adult",0,9.36118385432276e-05,"Sebastian"
"Shirley",2016,"Female",373,"Juvenile",0,0,"Shirley"
"Skitt",2016,"Female",1902.66666666667,"Adult",0,2.61966899464038e-06,"Skitt"
"Spears",2016,"Female",1384.11267605634,"Adult",0,0.000385233658411094,"Spears"
"Spiderman",2016,"Male",510.976744186047,"Adult",0,0.000282734739897354,"Spiderman"
"Spy",2016,"Male",262.809523809524,"Adult",0,0,"Spy"
"Stephan",2016,"Male",1263.1875,"Adult",0,7.57400961868913e-05,"Stephan"
"Strawberry",2016,"Female",392.533333333333,"Juvenile",0,0,"Strawberry"
"Sunbird",2016,"Female",845.772727272727,"Juvenile",0,4.91727475139591e-05,"Sunbird"
"Surf",2016,"Female",687.793103448276,"Adult",0,0.000446209109827638,"Surf"
"Swing",2016,"Female",7,"Juvenile",0,0,"Swing"
"Sylvester",2016,"Male",20.75,"Juvenile",0,0,"Sylvester"
"Table",2016,"Female",1281,"Adult",1,0.00081714466969207,"Table"
"Tobin",2016,"Male",755.714285714286,"Adult",0,0,"Tobin"
"Tonina",2016,"Female",280.5,"Juvenile",0,0,"Tonina"
"Triton",2016,"Male",456,"Adult",0,0,"Triton"
"Tulip",2016,"Female",1498.8,"Juvenile",0,0,"Tulip"
"Tyler",2016,"Male",728,"Adult",0,0,"Tyler"
"Vernon",2016,"Male",81,"Adult",0,0.000491337413699067,"Vernon"
"Violet",2016,"Female",1946.42990654206,"Adult",0,0.00019450574480009,"Violet"
"Wildling",2016,"Male",601.955555555556,"Adult",0,0.000410402945567529,"Wildling"
"Winnie",2016,"Female",595.657142857143,"Adult",0,0.000217656048249084,"Winnie"
"Wolverine",2016,"Male",617.741935483871,"Adult",0,0.000210921735665555,"Wolverine"
"Woombat",2016,"Female",534.816326530612,"Juvenile",0,0.000214612710123803,"Woombat"
"Yoda",2016,"Male",72.2857142857143,"Adult",0,0.000287025406572086,"Yoda"
"Zeus",2016,"Male",391.033333333333,"Adult",0,0,"Zeus"
"Abuela",2017,"Female",813.666666666667,"Juvenile",0,0.000303361650101952,"Abuela"
"Acer",2017,"Male",2178,"Adult",0,0.000195578123515268,"Acer"
